a,c,b,d,p,OR,X
3,66291,67,1945016,0.642757006,1.313757051,ANAPC5
2,66291,53,1945016,0.887537355,1.107191477,ANAPC7
4,66291,63,1945016,0.220174542,1.862893596,ANGEL1
5,66291,375,1945016,0.030617623,0.391207655,ANGPT1
7,66291,15,1945016,6.73E-14,13.69226793,ANGPTL4
4,66291,42,1945016,0.040238246,2.794340394,ANGPTL5
5,66291,293,1945016,0.117699445,0.500692391,ANK1
10,66291,895,1945016,0.000222881,0.327827644,ANK3
1,66291,102,1945016,0.18626542,0.287652688,ANKDD1A
2,66291,98,1945016,0.467917466,0.598787227,ANKDD1B
1,66291,177,1945016,0.041031633,0.165765956,ANKFY1
7,66291,344,1945016,0.171987041,0.597046567,ANKH
4,66291,113,1945016,0.940650939,1.038604394,ANKMY1
2,66291,81,1945016,0.651078924,0.724458621,ANKMY2
21,66291,5,1945016,1.86E-108,123.2304114,ANKRD10
27,66291,75,1945016,2.99E-39,10.56260669,ANKRD11
2,66291,27,1945016,0.277444308,2.173375862,ANKRD1
5,66291,173,1945016,0.715954267,0.847993472,ANKRD12
27,66291,77,1945016,2.52E-38,10.28825327,ANKRD13A
6,66291,48,1945016,0.001296861,3.667571767,ANKRD13B
1,66291,114,1945016,0.144996978,0.257373457,ANKRD13C
9,66291,22,1945016,1.01E-15,12.00296215,ANKRD13D
3,66291,213,1945016,0.116445881,0.413247523,ANKRD17
3,66291,44,1945016,0.235849397,2.000493691,ANKRD18B
2,66291,11,1945016,0.014631485,5.334649843,ANKRD20A5P
1,66291,98,1945016,0.202689085,0.299393614,ANKRD2
2,66291,117,1945016,0.323667972,0.501548276,ANKRD27
15,66291,222,1945016,0.008915777,1.982471225,ANKRD28
6,66291,61,1945016,0.009470019,2.885958112,ANKRD29
1,66291,149,1945016,0.071279027,0.196916605,ANKRD30A
2,66291,249,1945016,0.026575087,0.235667262,ANKRD31
1,66291,77,1945016,0.319133799,0.381046417,ANKRD32
13,66291,185,1945016,0.009969782,2.061770074,ANKRD33B
4,66291,4,1945016,1.37E-13,29.34057414,ANKRD34A
21,66291,34,1945016,1.41E-47,18.12211932,ANKRD40
8,66291,465,1945016,0.050631503,0.504784071,ANKRD44
1,66291,73,1945016,0.348775394,0.401925673,ANKRD46
3,66291,43,1945016,0.220401862,2.0470168,ANKRD50
6,66291,141,1945016,0.59363661,1.24853507,ANKRD55
2,66291,4,1945016,3.77E-05,14.67028707,ANKRD9
1,66291,313,1945016,0.003124189,0.093739853,ANKS1A
7,66291,1729,1945016,1.47E-11,0.11878775,ANKS1B
4,66291,89,1945016,0.587170444,1.318677489,ANKUB1
2,66291,93,1945016,0.515676166,0.630980089,ANLN
3,66291,82,1945016,0.904025497,1.073435639,ANO1
24,66291,717,1945016,0.930694215,0.982111268,ANO3
1,66291,140,1945016,0.085351528,0.20957553,ANO5
11,66291,222,1945016,0.223081213,1.453812232,ANO6
3,66291,75,1945016,0.785473577,1.173622965,ANP32A
10,66291,49,1945016,4.26E-09,5.987872273,ANP32B
4,66291,66,1945016,0.257084668,1.778216614,ANPEP
20,66291,330,1945016,0.011281579,1.778216614,ANTXR1
6,66291,172,1945016,0.955382923,1.0235084,ANTXR2
1,66291,39,1945016,0.777976073,0.752322414,ANXA11
19,66291,60,1945016,5.08E-25,9.291181809,ANXA1
6,66291,116,1945016,0.315603439,1.517615904,ANXA13
31,66291,89,1945016,1.78E-43,10.21975054,ANXA2
12,66291,84,1945016,4.40E-07,4.191510591,ANXA3
11,66291,94,1945016,3.77E-05,3.433471441,ANXA4
6,66291,40,1945016,0.000213126,4.40108612,ANXA5
4,66291,77,1945016,0.407718261,1.524185669,ANXA6
1,66291,54,1945016,0.539312879,0.543343965,ANXA7
3,66291,29,1945016,0.054084057,3.035231807,ANXA9
4,66291,411,1945016,0.007791688,0.285553033,AOAH
3,66291,70,1945016,0.696983685,1.257453177,AOX1
14,66291,108,1945016,4.19E-07,3.803407758,AOX2P
7,66291,54,1945016,0.000346036,3.803407758,AP1AR
2,66291,103,1945016,0.424603951,0.569719886,AP1B1
3,66291,94,1945016,0.910776766,0.936401302,AP1G1
3,66291,4,1945016,4.55E-09,22.0054306,AP1G2
7,66291,30,1945016,1.02E-07,6.846133965,AP1S1
3,66291,29,1945016,0.054084057,3.035231807,AP1S2
5,66291,94,1945016,0.32815526,1.560668837,AP1S3
3,66291,93,1945016,0.925268631,0.946470133,AP2A1
9,66291,170,1945016,0.194324117,1.553324513,AP2A2
4,66291,256,1945016,0.112454852,0.458446471,AP2B1
2,66291,20,1945016,0.12789262,2.934057414,AP2M1
2,66291,17,1945016,0.077510866,3.451832251,AP2S1
3,66291,428,1945016,0.002501153,0.20565823,AP3B1
1,66291,30,1945016,0.982555722,0.978019138,AP3M2
2,66291,85,1945016,0.602426407,0.69036645,AP3S1
1,66291,144,1945016,0.078768939,0.203753987,AP4E1
1,66291,6,1945016,0.103389312,4.890095689,AP4M1
7,66291,117,1945016,0.142857999,1.755418965,AP4S1
17,66291,30,1945016,1.59E-36,16.62632534,AP5S1
3,66291,36,1945016,0.124090052,2.445047845,AP5Z1
1,66291,149,1945016,0.071279027,0.196916605,APAF1
4,66291,395,1945016,0.010290176,0.297119738,APBA2
4,66291,160,1945016,0.538789222,0.733514353,APBB1IP
19,66291,664,1945016,0.451797882,0.839564621,APBB2
1,66291,19,1945016,0.669476538,1.544240744,APBB3
8,66291,171,1945016,0.379257064,1.372658439,APC
1,66291,3,1945016,0.015040287,9.780191378,APEX1
1,66291,13,1945016,0.420102945,2.256967241,APEX2
1,66291,3,1945016,0.015040287,9.780191378,APH1A
2,66291,42,1945016,0.64246336,1.397170197,APH1B
1,66291,117,1945016,0.136284278,0.250774138,APIP
3,66291,256,1945016,0.053992472,0.343834853,APLF
1,66291,11,1945016,0.328357289,2.667324921,APLN
5,66291,18,1945016,7.26E-07,8.150159482,APLP1
1,66291,82,1945016,0.285933138,0.35781188,APLP2
2,66291,65,1945016,0.886673411,0.902786896,APMAP
1,66291,4,1945016,0.036424607,7.335143534,APOA1
4,66291,8,1945016,5.60E-09,14.67028707,APOA1BP
1,66291,30,1945016,0.982555722,0.978019138,APOBEC3A_B
1,66291,23,1945016,0.811153581,1.275677136,APOC1
1,66291,13,1945016,0.420102945,2.256967241,APOE
3,66291,16,1945016,0.002286114,5.50135765,APOLD1
3,66291,39,1945016,0.162584272,2.256967241,APOO
3,66291,397,1945016,0.004344226,0.221717185,APP
3,66291,122,1945016,0.574762984,0.721489528,APPBP2
6,66291,6,1945016,1.28E-19,29.34057414,APRT
1,66291,75,1945016,0.333589193,0.391207655,APTX
2,66291,30,1945016,0.349267698,1.956038276,AQP11
13,66291,21,1945016,3.71E-30,18.16321256,AQP3
2,66291,7,1945016,0.001471147,8.383021182,AQP6
13,66291,169,1945016,0.003652738,2.256967241,AR
7,66291,15,1945016,6.73E-14,13.69226793,ARAF
9,66291,107,1945016,0.007100828,2.467898759,ARAP1
1,66291,258,1945016,0.008715539,0.113723156,ARAP2
1,66291,18,1945016,0.631007707,1.630031896,ARAP3
3,66291,13,1945016,0.000535287,6.770901724,ARC
1,66291,33,1945016,0.907762995,0.889108307,ARCN1
5,66291,295,1945016,0.113970432,0.497297867,AREG
1,66291,48,1945016,0.622641264,0.611261961,ARF4
3,66291,5,1945016,6.00E-08,17.60434448,ARF5
6,66291,9,1945016,1.69E-15,19.56038276,ARF6
3,66291,50,1945016,0.334964879,1.760434448,ARFGAP1
4,66291,27,1945016,0.00273438,4.346751724,ARFGAP2
6,66291,106,1945016,0.221778304,1.660787215,ARFGAP3
1,66291,239,1945016,0.012473823,0.122763909,ARFGEF1
3,66291,146,1945016,0.380565348,0.60288851,ARFGEF2
5,66291,20,1945016,2.90E-06,7.335143534,ARFIP2
7,66291,53,1945016,0.000281586,3.875170169,ARFRP1
1,66291,31,1945016,0.956811005,0.946470133,ARG2
3,66291,45,1945016,0.251643848,1.956038276,ARGLU1
15,66291,514,1945016,0.55315594,0.856242436,ARHGAP10
7,66291,224,1945016,0.821114706,0.916892942,ARHGAP12
18,66291,179,1945016,4.40E-06,2.950448796,ARHGAP17
16,66291,365,1945016,0.323264839,1.286162154,ARHGAP18
3,66291,161,1945016,0.292786718,0.546718773,ARHGAP19-SLIT1
6,66291,197,1945016,0.785983418,0.893621547,ARHGAP21
1,66291,353,1945016,0.001494438,0.083117774,ARHGAP22
11,66291,174,1945016,0.04350933,1.854863882,ARHGAP23
14,66291,609,1945016,0.142634678,0.674495957,ARHGAP24
2,66291,289,1945016,0.012683478,0.203048956,ARHGAP25
31,66291,641,1945016,0.055859026,1.418966924,ARHGAP26
9,66291,61,1945016,7.45E-06,4.328937167,ARHGAP27
8,66291,148,1945016,0.199913316,1.58597698,ARHGAP29
2,66291,163,1945016,0.133803838,0.360007045,ARHGAP31
4,66291,338,1945016,0.0276291,0.347225729,ARHGAP32
5,66291,15,1945016,5.43E-08,9.780191378,ARHGAP33
18,66291,184,1945016,7.84E-06,2.870273557,ARHGAP35
1,66291,73,1945016,0.348775394,0.401925673,ARHGAP40
11,66291,401,1945016,0.476662138,0.804853655,ARHGAP42
1,66291,300,1945016,0.003976012,0.097801914,ARHGAP44
6,66291,139,1945016,0.570101384,1.266499603,ARHGAP5
1,66291,22,1945016,0.777505229,1.333662461,ARHGAP9
3,66291,3,1945016,1.48E-10,29.34057414,ARHGDIA
8,66291,93,1945016,0.009233059,2.523920356,ARHGEF10L
10,66291,357,1945016,0.540009684,0.821864822,ARHGEF11
8,66291,84,1945016,0.003721125,2.794340394,ARHGEF12
1,66291,239,1945016,0.012473823,0.122763909,ARHGEF16
2,66291,35,1945016,0.472312033,1.676604236,ARHGEF17
8,66291,62,1945016,0.000138375,3.785880534,ARHGEF1
4,66291,284,1945016,0.069876125,0.413247523,ARHGEF18
10,66291,51,1945016,1.01E-08,5.753053752,ARHGEF2
3,66291,11,1945016,0.000144585,8.001974764,ARHGEF25
8,66291,207,1945016,0.727053038,1.133935232,ARHGEF26
2,66291,156,1945016,0.152914409,0.376161207,ARHGEF26-AS1
25,66291,428,1945016,0.008060582,1.713818583,ARHGEF28
3,66291,405,1945016,0.003767047,0.217337586,ARHGEF3
1,66291,56,1945016,0.514470812,0.523938824,ARHGEF33
5,66291,99,1945016,0.387846232,1.481847179,ARHGEF37
13,66291,14,1945016,6.10E-39,27.24481884,ARHGEF39
3,66291,176,1945016,0.224762883,0.500123423,ARHGEF40
3,66291,38,1945016,0.149248512,2.316361116,ARHGEF4
9,66291,95,1945016,0.002210618,2.779633339,ARID1A
20,66291,621,1945016,0.803160235,0.944946027,ARID1B
1,66291,269,1945016,0.00708942,0.109072766,ARID2
2,66291,54,1945016,0.908062402,1.086687931,ARID3A
1,66291,96,1945016,0.211480554,0.305630981,ARID3B
2,66291,148,1945016,0.178191324,0.396494245,ARID4A
2,66291,253,1945016,0.024673041,0.231941298,ARID4B
11,66291,298,1945016,0.794961783,1.083041327,ARID5B
3,66291,231,1945016,0.084435607,0.381046417,ARIH1
2,66291,26,1945016,0.254206793,2.256967241,ARL13A
1,66291,2,1945016,0.003566767,14.67028707,ARL14
2,66291,617,1945016,3.43E-05,0.09510721,ARL15
2,66291,6,1945016,0.000584937,9.780191378,ARL16
2,66291,58,1945016,0.987047722,1.011743936,ARL3
3,66291,8,1945016,8.42E-06,11.0027153,ARL4A
6,66291,16,1945016,3.00E-10,11.0027153,ARL4C
15,66291,19,1945016,1.52E-40,23.16361116,ARL4D
1,66291,22,1945016,0.777505229,1.333662461,ARL5B
2,66291,14,1945016,0.039191925,4.191510591,ARL6IP1
5,66291,5,1945016,1.31E-16,29.34057414,ARL6IP4
2,66291,24,1945016,0.209245552,2.445047845,ARL6IP5
8,66291,20,1945016,6.83E-14,11.73622965,ARL8A
1,66291,61,1945016,0.457915911,0.480993019,ARL8B
4,66291,17,1945016,5.28E-05,6.903664502,ARMC5
4,66291,29,1945016,0.004516479,4.046975743,ARMC7
4,66291,131,1945016,0.828454595,0.895895393,ARMC8
4,66291,242,1945016,0.142372466,0.484968168,ARMC9
3,66291,100,1945016,0.827517052,0.880217224,ARMCX5-GPRASP2
10,66291,338,1945016,0.659004522,0.868064324,ARNT2
11,66291,187,1945016,0.074938111,1.725916126,ARNTL2
5,66291,89,1945016,0.271894639,1.648346862,ARNTL
12,66291,45,1945016,5.98E-14,7.824153103,ARPC1B
6,66291,52,1945016,0.002640027,3.385450862,ARPC2
3,66291,35,1945016,0.11231313,2.514906354,ARPC4-TTLL3
3,66291,24,1945016,0.022931024,3.667571767,ARPC5
2,66291,8,1945016,0.003089066,7.335143534,ARPC5L
5,66291,38,1945016,0.002211544,3.86060186,ARPP19
6,66291,202,1945016,0.739702603,0.871502202,ARPP21
14,66291,123,1945016,5.67E-06,3.339577544,ARRB1
3,66291,14,1945016,0.000918753,6.287265886,ARRB2
1,66291,45,1945016,0.669929341,0.652012759,ARRDC2
4,66291,18,1945016,9.20E-05,6.520127586,ARRDC3
2,66291,188,1945016,0.08327653,0.312133767,ARSB
6,66291,193,1945016,0.824391823,0.912142201,ARSG
10,66291,18,1945016,7.41E-22,16.30031896,ARSI
6,66291,110,1945016,0.257633796,1.600394953,ARSJ
5,66291,33,1945016,0.000661408,4.445541536,ART4
1,66291,40,1945016,0.758592575,0.733514353,ARV1
1,66291,13,1945016,0.420102945,2.256967241,ARX
2,66291,55,1945016,0.928276916,1.066929969,ASAH1
3,66291,651,1945016,4.82E-05,0.135210019,ASAP1
46,66291,274,1945016,1.29E-28,4.925789818,ASAP2
7,66291,62,1945016,0.001439851,3.312645467,ASAP3
7,66291,39,1945016,5.93E-06,5.266256896,ASB1
2,66291,220,1945016,0.045631071,0.266732492,ASB3
5,66291,78,1945016,0.163877584,1.880806034,ASB4
1,66291,6,1945016,0.103389312,4.890095689,ASB6
1,66291,83,1945016,0.279760328,0.353500893,ASB7
2,66291,22,1945016,0.1668852,2.667324921,ASB8
10,66291,162,1945016,0.064367706,1.811146552,ASCC1
4,66291,89,1945016,0.587170444,1.318677489,ASCC2
1,66291,448,1945016,0.000264776,0.065492353,ASCC3
1,66291,5,1945016,0.066579816,5.868114827,ASCL5
1,66291,26,1945016,0.905523658,1.128483621,ASGR1
1,66291,24,1945016,0.843680456,1.222523922,ASIC1
4,66291,1478,1945016,6.81E-11,0.079406155,ASIC2
3,66291,61,1945016,0.532915869,1.442979056,ASIC5
1,66291,33,1945016,0.907762995,0.889108307,ASNS
1,66291,15,1945016,0.50805813,1.956038276,ASNSD1
29,66291,327,1945016,2.98E-07,2.602069266,ASPH
2,66291,8,1945016,0.003089066,7.335143534,ASPHD1
7,66291,113,1945016,0.119503919,1.81755769,ASPM
2,66291,119,1945016,0.31138342,0.493118893,ASRGL1
2,66291,123,1945016,0.288216072,0.477082506,ASS1
7,66291,1523,1945016,5.02E-10,0.134854904,ASTN2
3,66291,74,1945016,0.767999117,1.189482735,ASUN
5,66291,84,1945016,0.219825344,1.746462746,ASXL1
3,66291,184,1945016,0.195075565,0.478378926,ASXL2
1,66291,98,1945016,0.202689085,0.299393614,ATAD1
2,66291,124,1945016,0.282703099,0.473235067,ATAD2
6,66291,281,1945016,0.252745718,0.626489127,ATAD2B
3,66291,72,1945016,0.732701285,1.222523922,ATAD5
1,66291,36,1945016,0.839826903,0.815015948,ATAT1
1,66291,291,1945016,0.004700485,0.100826715,ATE1
4,66291,88,1945016,0.57198495,1.333662461,ATF1
20,66291,104,1945016,1.21E-15,5.642418103,ATF3
1,66291,10,1945016,0.281679905,2.934057414,ATF4
1,66291,326,1945016,0.002456688,0.090001761,ATF6
10,66291,241,1945016,0.541447345,1.217451209,ATF7
2,66291,166,1945016,0.126375623,0.353500893,ATF7IP2
4,66291,316,1945016,0.04037148,0.371399673,ATG10
7,66291,81,1945016,0.014375268,2.535605172,ATG16L1
5,66291,32,1945016,0.000499259,4.584464709,ATG16L2
3,66291,50,1945016,0.334964879,1.760434448,ATG2A
3,66291,149,1945016,0.361200276,0.590749815,ATG2B
7,66291,196,1945016,0.903226882,1.047877648,ATG5
6,66291,340,1945016,0.103698415,0.517774838,ATG7
1,66291,29,1945016,0.990841086,1.011743936,ATG9B
1,66291,41,1945016,0.739787176,0.715623759,ATHL1
7,66291,169,1945016,0.612654811,1.215290053,ATL1
6,66291,99,1945016,0.165139085,1.778216614,ATL2
1,66291,67,1945016,0.39916988,0.437919017,ATL3
6,66291,23,1945016,1.55E-07,7.654062818,ATN1
1,66291,1,1945016,0.000215929,29.34057414,ATOH7
14,66291,53,1945016,7.12E-16,7.750340338,ATOH8
1,66291,40,1945016,0.758592575,0.733514353,ATOX1
7,66291,322,1945016,0.235279649,0.637838568,ATP10A
1,66291,295,1945016,0.004363274,0.099459573,ATP11A
6,66291,52,1945016,0.002640027,3.385450862,ATP13A2
9,66291,37,1945016,6.40E-10,7.136896411,ATP1A1
1,66291,45,1945016,0.669929341,0.652012759,ATP1A1OS
2,66291,67,1945016,0.85332048,0.875838034,ATP1A2
7,66291,31,1945016,1.77E-07,6.625290934,ATP1B1
1,66291,86,1945016,0.262102032,0.341169467,ATP1B3
26,66291,92,1945016,4.22E-30,8.291901386,ATP2A2
1,66291,736,1945016,1.54E-06,0.039864911,ATP2B2
6,66291,195,1945016,0.805035648,0.902786896,ATP2B4
3,66291,234,1945016,0.080027016,0.376161207,ATP2C1
4,66291,294,1945016,0.058894589,0.399191485,ATP2C2
1,66291,27,1945016,0.93491762,1.086687931,ATP4A
8,66291,40,1945016,2.12E-07,5.868114827,ATP5A1
1,66291,17,1945016,0.591278467,1.725916126,ATP5B
3,66291,45,1945016,0.251643848,1.956038276,ATP5C1
1,66291,16,1945016,0.550288729,1.833785883,ATP5G2
1,66291,2,1945016,0.003566767,14.67028707,ATP5I
1,66291,12,1945016,0.374605296,2.445047845,ATP5J
3,66291,31,1945016,0.071022828,2.8394104,ATP5S
2,66291,20,1945016,0.12789262,2.934057414,ATP5SL
2,66291,40,1945016,0.594618657,1.467028707,ATP6AP2
4,66291,104,1945016,0.81237144,1.128483621,ATP6V0A1
3,66291,136,1945016,0.452493408,0.647218547,ATP6V0A2
7,66291,9,1945016,1.26E-19,22.82044655,ATP6V0B
1,66291,85,1945016,0.267848647,0.345183225,ATP6V0E1
1,66291,88,1945016,0.251008808,0.333415615,ATP6V1A
1,66291,84,1945016,0.273733476,0.349292549,ATP6V1B1
3,66291,41,1945016,0.190648108,2.146871278,ATP6V1B2
5,66291,48,1945016,0.012318429,3.056309806,ATP6V1D
3,66291,34,1945016,0.101099578,2.588874188,ATP6V1G1
1,66291,6,1945016,0.103389312,4.890095689,ATP6V1G2-DDX39B
3,66291,161,1945016,0.292786718,0.546718773,ATP6V1H
7,66291,134,1945016,0.26709651,1.532716559,ATP7A
22,66291,199,1945016,2.96E-08,3.243681563,ATP8B1
3,66291,66,1945016,0.624543601,1.333662461,ATP8B2
1,66291,82,1945016,0.285933138,0.35781188,ATP8B3
2,66291,358,1945016,0.003587413,0.163913822,ATP8B4
3,66291,115,1945016,0.646601114,0.765406282,ATP8B5P
16,66291,359,1945016,0.29241632,1.3076579,ATP9A
5,66291,507,1945016,0.003287398,0.289354775,ATP9B
2,66291,5,1945016,0.000179897,11.73622965,ATPIF1
1,66291,196,1945016,0.028372938,0.149696807,ATR
3,66291,9,1945016,2.54E-05,9.780191378,ATRAID
2,66291,11,1945016,0.014631485,5.334649843,ATRIP
2,66291,348,1945016,0.004304157,0.168623989,ATRN
1,66291,1294,1945016,8.71E-11,0.022674323,ATRNL1
6,66291,309,1945016,0.166686493,0.569719886,ATRX
19,66291,698,1945016,0.332672282,0.798668923,ATXN10
31,66291,94,1945016,2.56E-41,9.676146789,ATXN1
4,66291,167,1945016,0.483456096,0.702768243,ATXN2
1,66291,5,1945016,0.066579816,5.868114827,ATXN2L
1,66291,76,1945016,0.326272745,0.386060186,ATXN3
10,66291,176,1945016,0.112025421,1.667078076,ATXN7
8,66291,348,1945016,0.267740677,0.674495957,ATXN7L1
2,66291,9,1945016,0.005685675,6.520127586,ATXN7L2
1,66291,5,1945016,0.066579816,5.868114827,ATXN7L3
4,66291,150,1945016,0.627303897,0.78241531,AUH
1,66291,34,1945016,0.884396021,0.862958063,AURKA
3,66291,20,1945016,0.00883372,4.40108612,AURKB
9,66291,1818,1945016,1.93E-11,0.145250367,AUTS2
1,66291,26,1945016,0.905523658,1.128483621,AV8S2A1N1T
6,66291,312,1945016,0.159294801,0.56424181,AVL9
5,66291,12,1945016,1.63E-09,12.22523922,AVPI1
2,66291,11,1945016,0.014631485,5.334649843,AVPR1A
2,66291,7,1945016,0.001471147,8.383021182,AX746683
4,66291,9,1945016,2.88E-08,13.04025517,AX746967
1,66291,4,1945016,0.036424607,7.335143534,AX746969
2,66291,6,1945016,0.000584937,9.780191378,AX746995
1,66291,5,1945016,0.066579816,5.868114827,AX747081
1,66291,1,1945016,0.000215929,29.34057414,AX747140
3,66291,5,1945016,6.00E-08,17.60434448,AX747215
2,66291,4,1945016,3.77E-05,14.67028707,AX747238
6,66291,16,1945016,3.00E-10,11.0027153,AX747269
2,66291,4,1945016,3.77E-05,14.67028707,AX747444
1,66291,1,1945016,0.000215929,29.34057414,AX747521
1,66291,6,1945016,0.103389312,4.890095689,AX747594
3,66291,3,1945016,1.48E-10,29.34057414,AX747619
10,66291,31,1945016,3.88E-14,9.464701334,AX747658
2,66291,2,1945016,1.68E-07,29.34057414,AX747733
6,66291,7,1945016,4.92E-18,25.14906354,AX747758
3,66291,6,1945016,4.48E-07,14.67028707,AX747766
6,66291,14,1945016,2.25E-11,12.57453177,AX747770
7,66291,12,1945016,2.61E-16,17.11533491,AX747826
1,66291,4,1945016,0.036424607,7.335143534,AX747828
1,66291,3,1945016,0.015040287,9.780191378,AX747844
9,66291,105,1945016,0.005956444,2.514906354,AX748175
2,66291,4,1945016,3.77E-05,14.67028707,AX748195
6,66291,7,1945016,4.92E-18,25.14906354,AX748204
9,66291,10,1945016,5.33E-27,26.40651672,AX748233
1,66291,7,1945016,0.144790286,4.191510591,AX748264
2,66291,149,1945016,0.174812089,0.39383321,AXIN2
12,66291,104,1945016,2.12E-05,3.385450862,AXL
1,66291,6,1945016,0.103389312,4.890095689,AY660578
8,66291,257,1945016,0.800573386,0.913325265,AY927641
2,66291,62,1945016,0.938951829,0.946470133,AZI1
8,66291,47,1945016,2.97E-06,4.994140278,AZIN1
1,66291,7,1945016,0.144790286,4.191510591,B2M
3,66291,69,1945016,0.678986357,1.275677136,B3GALNT2
2,66291,5,1945016,0.000179897,11.73622965,B3GALT2
1,66291,1,1945016,0.000215929,29.34057414,B3GALT4
3,66291,160,1945016,0.297972865,0.550135765,B3GALT5
3,66291,180,1945016,0.209403724,0.489009569,B3GALTL
1,66291,15,1945016,0.50805813,1.956038276,B3GAT3
8,66291,47,1945016,2.97E-06,4.994140278,B3GNT2
4,66291,19,1945016,0.000152893,6.176962976,B3GNT3
1,66291,8,1945016,0.189098788,3.667571767,B3GNT7
2,66291,208,1945016,0.05714077,0.282120905,B3GNTL1
3,66291,16,1945016,0.002286114,5.50135765,B4GALNT1
13,66291,117,1945016,1.86E-05,3.260063793,B4GALT1
3,66291,12,1945016,0.000290456,7.335143534,B4GALT2
9,66291,43,1945016,1.52E-08,6.1410504,B4GALT4
47,66291,157,1945016,3.66E-56,8.783483977,B4GALT5
2,66291,65,1945016,0.886673411,0.902786896,B4GALT6
5,66291,21,1945016,5.34E-06,6.985850985,B4GALT7
5,66291,47,1945016,0.010697109,3.121337674,B9D1
2,66291,22,1945016,0.1668852,2.667324921,BAAT
5,66291,47,1945016,0.010697109,3.121337674,BACE1
6,66291,74,1945016,0.035192488,2.37896547,BACH1
4,66291,474,1945016,0.00260069,0.247599782,BACH2
2,66291,21,1945016,0.1469175,2.794340394,BAG1
2,66291,26,1945016,0.254206793,2.256967241,BAG2
11,66291,34,1945016,1.93E-15,9.492538691,BAG3
1,66291,358,1945016,0.001363417,0.081956911,BAG4
6,66291,14,1945016,2.25E-11,12.57453177,BAG5
1,66291,28,1945016,0.963344304,1.047877648,BAG6
15,66291,122,1945016,5.25E-07,3.60744764,BAHCC1
3,66291,53,1945016,0.387603471,1.660787215,BAHD1
2,66291,166,1945016,0.126375623,0.353500893,BAI1
2,66291,50,1945016,0.824122098,1.173622965,BAI2
2,66291,982,1945016,5.51E-08,0.05975677,BAI3
2,66291,152,1945016,0.16506079,0.386060186,BAIAP2
2,66291,9,1945016,0.005685675,6.520127586,BAIAP2-AS1
11,66291,228,1945016,0.257911738,1.415554015,BAIAP2L1
5,66291,29,1945016,0.000194182,5.058719678,BAIAP2L2
2,66291,11,1945016,0.014631485,5.334649843,BAK1
8,66291,17,1945016,9.09E-16,13.807329,BAMBI
1,66291,2,1945016,0.003566767,14.67028707,BANF1
4,66291,1134,1945016,2.64E-08,0.103494089,BANK1
3,66291,205,1945016,0.13429713,0.429374256,BANP
2,66291,143,1945016,0.196113017,0.41035768,BARD1
11,66291,67,1945016,9.01E-08,4.817109186,BASP1
1,66291,49,1945016,0.607760569,0.598787227,BATF
